timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
33462,0.089600,-0.873047,-0.520508,-4.969466,2.664122,-1.717557,1.020376,5.894331,lying
33482,0.080811,-0.870850,-0.533447,-4.381680,3.175573,-2.465649,1.024439,5.946663,lying
33502,0.088623,-0.874268,-0.522217,-4.229008,3.190840,-2.450382,1.022207,5.836980,lying
33522,0.089355,-0.879639,-0.529053,-4.190840,3.839695,-3.671756,1.030362,6.766697,lying
33542,0.087402,-0.874268,-0.533447,-4.404580,3.244275,-2.938931,1.027886,6.209908,lying
33562,0.093994,-0.874268,-0.526611,-4.526718,2.213740,-1.099237,1.024938,5.157532,lying
33582,0.094971,-0.872314,-0.535889,-5.267176,0.625954,1.045802,1.028168,5.406353,lying
33602,0.088379,-0.873535,-0.529053,-4.977099,1.488550,0.847328,1.025071,5.263579,lying
33622,0.093262,-0.871582,-0.533691,-4.458015,2.015267,-0.381679,1.026245,4.907228,lying
33642,0.091553,-0.879883,-0.531250,-3.694656,3.946565,-3.580153,1.031893,6.484085,lying
33662,0.085693,-0.875977,-0.531494,-2.816794,4.870229,-5.732824,1.028185,8.032355,lying
33682,0.092773,-0.875488,-0.526367,-2.114504,5.809160,-7.389313,1.025743,9.634283,lying
33702,0.100830,-0.877686,-0.520508,-2.274809,4.580153,-5.152672,1.025391,7.259654,lying
33722,0.094482,-0.870850,-0.519531,-2.366412,4.442748,-6.335878,1.018439,8.092050,lying
33742,0.108887,-0.874023,-0.536133,-3.190840,3.175573,-2.816794,1.031122,5.310372,lying
33762,0.102783,-0.879639,-0.528809,-4.045802,2.580153,-0.877863,1.031488,4.878150,lying
33782,0.105713,-0.873535,-0.527832,-4.229008,2.343511,-0.938931,1.026083,4.925256,lying
33802,0.104736,-0.875732,-0.525635,-3.603053,2.938931,-2.358779,1.026727,5.213746,lying
33822,0.100830,-0.878174,-0.521484,-3.061069,4.099236,-3.610687,1.026305,6.261864,lying
33842,0.099121,-0.877930,-0.523193,-3.274809,3.305344,-3.526718,1.026799,5.838442,lying
33862,0.099854,-0.881348,-0.520508,-3.954198,2.816794,-2.229008,1.028432,5.342143,lying
33882,0.103271,-0.879639,-0.520996,-4.824428,0.725191,1.389313,1.027553,5.072593,lying
33902,0.105469,-0.876953,-0.527344,-5.305344,0.541985,0.908397,1.028719,5.409770,lying
33922,0.096436,-0.876709,-0.528076,-4.862596,2.534351,-1.152672,1.028000,5.603251,lying
33942,0.099121,-0.880859,-0.528076,-3.305344,3.702290,-3.091603,1.031796,5.847244,lying
33962,0.105957,-0.873779,-0.522705,-3.267176,3.114504,-2.145038,1.023688,4.997575,lying
33982,0.104736,-0.872803,-0.516357,-4.473282,1.877863,-0.320611,1.019500,4.862038,lying
34002,0.108398,-0.864990,-0.518799,-5.519084,1.145038,0.572519,1.014451,5.665614,lying
34022,0.099121,-0.876709,-0.519531,-5.213740,2.267176,-0.709924,1.023893,5.729499,lying
34042,0.101807,-0.879395,-0.531738,-4.068702,4.358778,-3.877863,1.032688,7.112742,lying
34062,0.105713,-0.874023,-0.524658,-2.679389,5.343512,-6.015267,1.024870,8.480311,lying
34082,0.108398,-0.874756,-0.515381,-2.351145,4.893130,-5.580153,1.021061,7.785159,lying
34102,0.110352,-0.877686,-0.519043,-2.610687,4.595420,-4.038168,1.025629,6.651344,lying
34122,0.111572,-0.877686,-0.518799,-3.137405,3.412214,-2.679389,1.025638,5.354030,lying
34142,0.109375,-0.881104,-0.516113,-3.190840,3.435115,-2.854962,1.026976,5.489287,lying
34162,0.109131,-0.885010,-0.520020,-2.343511,5.862596,-7.946565,1.032266,10.149383,lying
34182,0.148438,-0.877441,-0.530029,-3.297710,4.038168,-5.893130,1.035793,7.868334,lying
34202,0.132812,-0.856934,-0.486328,-5.328244,0.992366,-0.122137,0.994228,5.421245,lying
34222,0.159668,-0.846680,-0.493164,-7.312977,-0.251908,4.366412,0.992759,8.521070,lying
34242,0.114258,-0.860596,-0.513428,-7.061069,0.106870,-0.732824,1.008607,7.099799,lying
34262,0.125244,-0.882812,-0.512939,-8.893129,-2.419847,7.801527,1.028665,12.075066,lying
34282,0.081299,-0.907715,-0.536377,-5.557252,1.374046,-5.854962,1.057476,8.188506,lying
34302,0.102783,-0.872314,-0.505859,-3.885496,3.236641,-5.519084,1.013603,7.485533,lying
34322,0.108887,-0.880615,-0.516846,-4.473282,1.763359,0.335878,1.026873,4.820011,lying
34342,0.117676,-0.879883,-0.521729,-4.801527,0.519084,4.381680,1.029680,6.520983,lying
34362,0.107666,-0.872314,-0.522461,-3.381679,2.671756,3.740458,1.022492,5.706580,lying
34382,0.098633,-0.888672,-0.524902,-2.893130,3.358779,-0.725191,1.036817,4.491937,lying
34402,0.096924,-0.871338,-0.531494,-3.709924,2.366412,2.114504,1.025237,4.882066,lying
34422,0.107178,-0.850342,-0.520996,-5.961832,1.145038,6.335878,1.002998,8.774845,lying
